1.0706e+05,0.0011414
1.0717e+05,0.0011401
1.0727e+05,0.0011394
1.0737e+05,0.0011381
1.0748e+05,0.0011364
1.0758e+05,0.0011352
1.0769e+05,0.001134
1.0779e+05,0.0011322
1.0789e+05,0.0011306
1.08e+05,0.0011304
1.081e+05,0.0011291
1.0821e+05,0.0011274
1.0831e+05,0.0011266
1.0841e+05,0.0011243
1.0852e+05,0.0011234
1.0862e+05,0.0011228
1.0873e+05,0.0011208
1.0883e+05,0.0011195
1.0894e+05,0.001118
1.0904e+05,0.0011166
1.0914e+05,0.0011158
1.0925e+05,0.0011143
1.0935e+05,0.0011129
1.0946e+05,0.0011119
1.0956e+05,0.0011103
1.0966e+05,0.001109
1.0977e+05,0.0011079
1.0987e+05,0.0011065
1.0998e+05,0.0011055
1.1008e+05,0.0011039
1.1019e+05,0.0011025
1.1029e+05,0.0011017
1.1039e+05,0.0011005
1.105e+05,0.0010987
1.106e+05,0.0010981
1.1071e+05,0.0010967
1.1081e+05,0.0010952
1.1091e+05,0.0010945
1.1102e+05,0.0010927
1.1112e+05,0.0010921
1.1123e+05,0.0010907
1.1133e+05,0.0010887
1.1144e+05,0.0010884
1.1154e+05,0.001087
1.1164e+05,0.0010859
1.1175e+05,0.0010845
1.1185e+05,0.0010837
1.1196e+05,0.0010822
1.1206e+05,0.0010806
1.1216e+05,0.0010801
1.1227e+05,0.0010784
1.1237e+05,0.0010776
1.1248e+05,0.0010766
1.1258e+05,0.0010751
1.1268e+05,0.0010737
1.1279e+05,0.0010728
1.1289e+05,0.0010716
1.13e+05,0.0010704
1.131e+05,0.0010693
1.1321e+05,0.0010682
1.1331e+05,0.0010665
1.1341e+05,0.001066
1.1352e+05,0.0010645
1.1362e+05,0.0010637
1.1373e+05,0.0010627
1.1383e+05,0.0010612
1.1393e+05,0.0010601
1.1404e+05,0.0010588
1.1414e+05,0.0010583
1.1425e+05,0.0010571
1.1435e+05,0.0010553
1.1446e+05,0.0010542
1.1456e+05,0.0010534
1.1466e+05,0.0010522
1.1477e+05,0.0010511
1.1487e+05,0.0010501
1.1498e+05,0.0010487
1.1508e+05,0.0010476
1.1518e+05,0.0010465
1.1529e+05,0.0010455
1.1539e+05,0.0010445
1.155e+05,0.0010434
1.156e+05,0.0010423
1.1571e+05,0.0010415
